Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQual,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Threeseasonporch,ScreenPorch,Fence,MiscFeature,SaleType,SaleCondition,SalePrice,HouseAge,HouseRemodAge,HouseCond,GarageAge,TotalArea,TotalSF,LivAreaRatio,LivLotRatio,RmsPerSqft,BedroomRatio,FlrRatio,Spaciousness,Bldg_1Fam,Bldg_Duplex,Bldg_Twnhs,Bldg_TwnhsE,MedNhbdArea,LgGrLivArea,LgMasVnrArea,OverallAvg,QualSF,NhbQual,ExterQualNum,KitchenQualNum,BsmtQualNum,FireplaceQualNum,GarageQualNum,CompositeQual,BsmtCondNum,BsmtQualityScore,PorchTypes,TotalBath,Cluster,Centroid0,Centroid1,Centroid2,Centroid3,Centroid4,Centroid5,Centroid6,Centroid7,Centroid8,Centroid9,Centroid10,Centroid11,Centroid12,Centroid13,Centroid14,Centroid15,Centroid16,Centroid17,Centroid18,Centroid19
1621,60,RL,63.0,10475,Pave,None,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,5.0,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Rec,458.0,Unf,0.0,166.0,624.0,GasA,Gd,Y,SBrkr,624,650,0,1274,0.0,0.0,1,1,3,1,TA,6,Typ,0,None,Detchd,1993.0,Unf,2.0,576.0,TA,TA,Y,22,0,0,0,0,GdWo,None,WD,Normal,163000.0,19,19,1,17.0,1898.0,1732.0,0.7355658198614319,0.12162291169451074,0.004709576138147566,0.002354788069073783,0.4897959183673469,212.33333333333334,1274,0,0,0,1282.0,7.150701457592526,0.0,5,8660.0,5.0,3,3.0,4.0,4.0,3.0,3.4,3.0,4,1,1.5,5,2.6816304882102946,1.8806622326605118,2.1739957385790767,4.42833882148529,6.468207001507945,0.7397366134937329,3.158352925856504,2.095195268298425,6.276520988746731,18.407488692811775,26.52103572012321,3.048790441107181,1.8892838135994048,1.4669941704383755,17.593953030615495,3.6789959360578846,0.8057497838647294,9.33380810014321,3.4785086737141255,4.674441477961392
1622,50,RL,68.0,10544,Pave,None,IR1,Lvl,Inside,Mod,Mitchel,Norm,Norm,1Fam,1.5Fin,5.0,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,476.0,Unf,0.0,388.0,864.0,GasA,TA,Y,SBrkr,864,615,0,1479,0.0,0.0,2,0,5,1,TA,8,Typ,0,None,Attchd,1969.0,Fin,1.0,275.0,TA,TA,Y,287,0,280,0,0,None,None,WD,Normal,163000.0,41,41,2,41.0,2343.0,1955.0,0.7565217391304347,0.14026934749620637,0.005409060175794456,0.0033806626098715348,0.5841784989858012,184.875,1479,0,0,0,1282.0,7.299797366758161,0.0,5,9775.0,5.0,3,3.0,3.0,4.0,3.0,3.2,3.0,3,2,2.0,16,2.034703631455614,1.2158324007014267,2.4854914826842363,3.5661488197533515,5.990941109269347,1.126548634541271,2.457392927675041,1.7356697305129085,5.376991902170434,17.531324531606277,26.346642655373135,2.751512392042461,1.9313842857782921,0.5906759055892187,17.422671996460533,3.0564918901652103,0.5336483789393508,8.559929712137933,2.681150854195114,3.877998891003795
1623,20,RL,76.0,9892,Pave,None,Reg,Lvl,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,8.0,5,1994,1995,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,Gd,Gd,GLQ,1341.0,LwQ,284.0,54.0,1679.0,GasA,Ex,Y,SBrkr,1803,0,0,1803,1.0,1.0,2,1,3,1,Gd,6,Typ,2,TA,Attchd,1994.0,Unf,2.0,482.0,TA,TA,Y,129,64,222,0,0,GdWo,None,WD,Normal,163000.0,16,15,1,16.0,3482.0,3428.0,0.5259626604434072,0.18226849979781642,0.0033277870216306157,0.0016638935108153079,1.0,300.5,1803,0,0,0,1282.0,7.4977617006225685,0.0,6,27424.0,5.0,4,4.0,4.0,3.0,3.0,3.6,4.0,4,3,4.0,3,1.9199342242829973,3.415278282358338,4.55031236852465,0.40779082777590403,5.512199272950303,4.147306825399891,3.464665639315358,2.830990282050749,2.255706103286459,14.83662290758795,26.06838325351123,3.5936378888723404,3.6868259593945307,2.93493616933043,17.315127692547247,2.4537414490883953,3.818002749245519,7.299661654854152,0.897035245224743,3.483771367965174
1624,60,RL,74.0,12961,Pave,None,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6.0,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,TA,Mn,GLQ,944.0,Unf,0.0,208.0,1152.0,GasA,Ex,Y,SBrkr,1152,645,0,1797,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Fa,Attchd,1993.0,Fin,2.0,616.0,TA,TA,Y,162,312,0,0,0,None,None,WD,Normal,163000.0,17,16,1,17.0,2949.0,2741.0,0.6556001459321416,0.13864670935884577,0.0038953811908736783,0.001669449081803005,0.6410684474123539,256.7142857142857,1797,0,0,0,1282.0,7.494430215031565,0.0,6,16446.0,5.0,4,4.0,4.0,2.0,3.0,3.4,3.0,4,2,3.5,13,1.9128974991619092,0.9858109524686954,3.3584730890020857,2.6510974889172916,5.287209621144762,2.2823291679079496,1.6646828135456386,2.143777788646874,4.295580929093218,16.33625073133498,25.891260890276577,2.835002533926028,2.730865245230736,0.8608488870478689,16.98953324755726,2.455182004905291,1.499275201717447,7.435174953811852,2.059131355574283,2.7990957780148467
1625,20,RL,74.0,13008,Pave,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,5,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Fa,Fa,No,Rec,564.0,Unf,0.0,318.0,882.0,GasA,TA,Y,SBrkr,882,0,0,882,0.0,0.0,1,0,2,1,TA,5,Typ,0,None,Attchd,1956.0,Unf,1.0,502.0,TA,TA,Y,0,0,0,0,0,None,None,WD,Normal,163000.0,53,53,3,53.0,1764.0,1446.0,0.6099585062240664,0.06780442804428044,0.005668934240362812,0.0022675736961451248,1.0,176.4,882,0,0,0,1200.0,6.78332520060396,0.0,6,8676.0,5.0,3,3.0,2.0,4.0,3.0,3.0,2.0,2,0,1.0,12,1.6510673483331946,3.017872164224132,1.9015100736814694,3.6689643697757086,6.09948389582141,1.9099530423985411,4.13157033124653,0.7753883487245788,5.646665064129438,17.972864397168745,26.06628054773576,2.8728158781741215,0.7450219377412379,2.1005709810340623,17.202064768773507,2.7821083187734694,2.296103451293089,9.789240286930829,2.6107246867397045,5.28234414163939
1626,20,RL,85.0,10200,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,5,1974,1974,Hip,CompShg,Plywood,Plywood,BrkFace,440.0,TA,TA,CBlock,TA,TA,No,LwQ,844.0,Unf,0.0,590.0,1434.0,GasA,TA,Y,SBrkr,1434,0,0,1434,1.0,0.0,2,0,4,1,TA,7,Typ,1,Gd,Attchd,1974.0,RFn,2.0,528.0,TA,TA,Y,80,21,0,0,0,None,None,WD,Normal,163000.0,35,35,2,35.0,2868.0,2278.0,0.6294995610184372,0.14058823529411765,0.0048814504881450485,0.002789400278940028,1.0,204.85714285714286,1434,0,0,0,1200.0,7.268920128193722,6.089044875446846,6,13668.0,5.0,3,3.0,3.0,4.0,3.0,3.2,3.0,3,2,3.0,18,0.6535864156321595,2.841777304215948,3.4442956643530422,1.5225687670728365,5.614494133122075,3.0426134561629192,3.368306376966855,1.5417269684133181,3.5110090897373554,16.01339650665172,26.118867774475106,3.026010719615433,2.405737092210295,2.0658044803434166,17.30051647346039,2.077353658967613,2.896404249727387,8.19109406911592,0.4245780355598266,3.9425711799377754
1627,60,RL,88.0,10179,Pave,None,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,847.0,Unf,0.0,98.0,945.0,GasA,Ex,Y,SBrkr,945,663,0,1608,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1997.0,Fin,2.0,470.0,TA,TA,Y,252,30,0,0,0,None,None,WD,Normal,163000.0,12,12,1,12.0,2553.0,2455.0,0.654989816700611,0.1579722959033304,0.004353233830845771,0.0018656716417910447,0.5876865671641791,229.71428571428572,1608,0,0,0,1560.0,7.3833681469923835,0.0,6,14730.0,7.0,3,3.0,4.0,3.0,3.0,3.2,3.0,4,2,2.5,13,2.0027089995498195,0.9039743619262065,2.7772164854128367,3.327209411616049,5.890913389730108,1.4329165462857738,2.0983546696085824,1.8874021066191506,5.08123144407906,17.20310389675958,26.34709936377992,2.778053218840883,2.2077075839626796,0.3384746515108805,17.426041595065566,2.9867933308657024,0.6780063730919306,8.195831488421376,2.514288189394239,3.4995103618653287
1628,60,RL,68.0,11792,Pave,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8.0,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,188.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,850.0,Unf,0.0,158.0,1008.0,GasA,Ex,Y,SBrkr,1008,1275,0,2283,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2003.0,Fin,3.0,632.0,TA,TA,Y,120,46,0,0,0,None,None,WD,Normal,163000.0,6,6,0,6.0,3291.0,3133.0,0.7286945419725502,0.19360583446404342,0.003942181340341655,0.0017520805957074025,0.44152431011826543,253.66666666666666,2283,0,0,0,1560.0,7.7336835707759,5.241747015059643,6,25064.0,7.0,4,4.0,4.0,4.0,3.0,3.8,3.0,4,2,2.5,6,3.6787025349384304,1.117667939367345,4.464453335170628,4.07656694177021,5.9001675931442845,3.079286165517544,0.7785975579202771,3.8135797772217552,5.256102515347467,16.519053224800057,26.228487072208885,3.8630391921111644,4.17787881966369,2.1250877070601764,17.33298621843398,3.9934214485915382,2.078017621846824,6.794513785520782,3.742607488430145,2.287860470384931
1629,80,RL,60.0,8400,Pave,None,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7.0,5,1996,1997,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.0,TA,TA,PConc,Gd,TA,No,GLQ,284.0,Unf,0.0,100.0,384.0,GasA,Gd,Y,SBrkr,958,670,0,1628,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1996.0,Fin,2.0,390.0,TA,TA,Y,48,72,0,0,0,None,Shed,WD,Normal,163000.0,13,12,1,13.0,2012.0,1912.0,0.8514644351464435,0.19380952380952382,0.0042997542997543,0.0018427518427518428,0.5884520884520884,232.57142857142858,1628,0,0,0,1560.0,7.395721608602045,3.4965075614664802,6,13384.0,7.0,3,3.0,4.0,3.0,3.0,3.2,3.0,4,2,2.5,16,2.7062436976730972,1.4881547084961106,2.117812186274518,4.186554622298027,6.357298522095279,1.2954767088506,2.630318575740044,2.376435596219438,5.925925859513193,18.045978697421454,26.725521507759165,2.209052886908813,2.39211690375588,1.3250218098505766,17.786566364608845,3.6787893686015614,0.8962719122304912,8.830119544515425,3.3274968798212665,4.138876170894317
1630,120,RL,28.0,7296,Pave,None,IR1,Lvl,CulDSac,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8.0,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1965.0,Unf,0.0,243.0,2208.0,GasA,Ex,Y,SBrkr,2522,0,0,2522,1.0,0.0,2,0,1,1,Gd,8,Typ,1,Gd,Attchd,2004.0,Fin,2.0,564.0,TA,TA,Y,182,57,0,0,0,None,None,WD,Normal,163000.0,5,4,0,5.0,4730.0,4487.0,0.5620681970135948,0.3456688596491228,0.0031720856463124504,0.0003965107057890563,1.0,315.25,0,0,0,2522,1767.0,7.833203948641057,0.0,6,35896.0,8.0,4,4.0,5.0,4.0,3.0,4.0,3.0,4,2,3.0,8,4.526895941276119,5.4231970244513805,6.999927065829605,2.525890252261812,6.432193146130948,6.574758270504633,4.899219395004778,5.4441465192413405,1.1192111789149108,12.659717738064526,26.413107869204538,5.620123540006263,6.276957589644991,5.261328852583249,17.88633796966203,4.570442666801205,6.115961989178744,6.117418468267299,3.5237945574396856,4.0230434635337415
1631,120,RL,61.0,7380,Pave,None,IR1,Lvl,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8.0,5,1998,1998,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,341.0,Unf,0.0,1077.0,1418.0,GasA,Ex,Y,SBrkr,1478,0,0,1478,1.0,0.0,2,0,2,1,TA,5,Typ,0,None,Attchd,1998.0,Fin,2.0,495.0,TA,TA,Y,168,43,0,0,0,None,None,WD,Normal,163000.0,11,11,1,11.0,2896.0,1819.0,0.8125343595382079,0.2002710027100271,0.0033829499323410014,0.0013531799729364006,1.0,295.6,1478,0,0,0,1767.0,7.2991214627108,0.0,6,14552.0,8.0,3,3.0,4.0,4.0,3.0,3.4,3.0,4,2,3.0,18,0.7360792339307931,2.871966906785275,3.478877504365129,1.5387788494331758,5.914744808066981,3.0528087762914464,3.3705868669385395,1.6574811692550289,3.4904054089361662,16.05266616203893,26.466966817300406,3.0424691009537135,2.472790488109487,2.091037692014775,17.650274664198957,2.416572586823563,2.9438757909359787,8.215350430324884,0.44786886810183707,3.939923136064948
1632,120,RL,57.0,8013,Pave,None,IR1,Lvl,Corner,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8.0,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,741.0,Unf,0.0,846.0,1587.0,GasA,Ex,Y,SBrkr,1734,0,0,1734,1.0,0.0,2,0,2,1,Gd,6,Typ,0,None,Attchd,1995.0,RFn,2.0,528.0,TA,TA,Y,52,50,0,0,0,None,None,WD,Normal,163000.0,14,13,1,14.0,3321.0,2475.0,0.7006060606060606,0.21639835267690002,0.0034602076124567475,0.0011534025374855825,1.0,289.0,0,0,0,1734,1767.0,7.45876269238096,0.0,6,19800.0,8.0,4,4.0,4.0,4.0,3.0,3.8,3.0,4,2,3.0,18,1.6201890207234064,3.2410427214115454,4.248440433343599,0.7760497010897683,5.730940436623342,3.8398903752216142,3.399536714321483,2.540392377282151,2.615048785667123,15.205368132925411,26.322688669539616,3.397401098786428,3.3742703119550272,2.6851298268397756,17.5489633057261,2.5238287775993813,3.5721081591122417,7.564192222765346,0.6537595671714912,3.5809597293273985
1633,80,RL,57.0,8923,Pave,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7.0,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,189.0,Unf,0.0,195.0,384.0,GasA,Gd,Y,SBrkr,751,631,0,1382,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1998.0,Fin,2.0,396.0,TA,TA,Y,256,0,0,0,0,None,None,WD,Normal,163000.0,11,11,1,11.0,1766.0,1571.0,0.8796944621260344,0.15488064552280623,0.005065123010130246,0.002170767004341534,0.5434153400868307,197.42857142857142,1382,0,0,0,1560.0,7.232010331664759,0.0,6,10997.0,7.0,4,3.0,4.0,3.0,3.0,3.4,3.0,4,1,2.5,5,2.8002257013279253,1.8901562002050998,1.845332566216888,4.522320220400757,6.578448721034972,0.8279096297833278,3.138372430205939,2.2550487941020205,6.350795647671531,18.524184395708815,26.733894354321414,2.6005812300138667,2.047087769617129,1.5502051753861388,17.798057189987162,3.836233547922499,0.8950896450538874,9.368197168605544,3.5747257042759046,4.677802992131049
1634,60,RL,60.0,7500,Pave,None,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,476.0,Unf,0.0,476.0,952.0,GasA,Gd,Y,SBrkr,952,684,0,1636,1.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1998.0,Fin,2.0,440.0,TA,TA,Y,0,84,0,0,0,None,None,WD,Normal,163000.0,11,10,1,11.0,2588.0,2112.0,0.7746212121212122,0.21813333333333335,0.004278728606356968,0.0018337408312958435,0.5819070904645477,233.71428571428572,1636,0,0,0,1560.0,7.400620577371135,0.0,6,12672.0,7.0,4,3.0,4.0,3.0,3.0,3.4,3.0,4,1,3.5,13,2.044302102216887,0.9230800362808472,2.839235566857209,3.3683385209150893,6.186596329133632,1.3795636175042851,2.08473188806081,1.9736911557068386,5.105594445880096,17.267333688031925,26.680090984232017,2.8737017064098658,2.256304128654572,0.3425045483722296,17.760177391036827,3.2431007376764804,0.7307632375129471,8.231354265232394,2.547272207211194,3.5034958259734346
1635,60,RL,68.0,8803,Pave,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,600.0,Unf,0.0,107.0,707.0,GasA,Gd,Y,SBrkr,707,809,0,1516,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1994.0,Fin,2.0,409.0,TA,TA,Y,0,46,0,0,0,None,None,WD,Normal,163000.0,15,14,1,15.0,2223.0,2116.0,0.7164461247637051,0.17221401794842667,0.004617414248021108,0.001978891820580475,0.4663588390501319,216.57142857142858,1516,0,0,0,1560.0,7.324489979348532,0.0,6,12696.0,7.0,3,4.0,4.0,3.0,3.0,3.4,3.0,4,1,3.5,16,2.723209677277043,1.2888652152319862,2.6308485590971906,4.235845874034391,6.4526652623638405,0.9891884766752653,2.5485994095534883,2.353000944006764,5.987697258879099,18.034478471967592,26.67835021363254,3.094920971262282,2.3278275959795383,1.140527708433994,17.7451172636169,3.7364235480177124,0.30081576613827493,8.793055546198032,3.374692706633616,4.110733443140836
1636,20,RL,58.0,7250,Pave,None,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6.0,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,45.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1181.0,1181.0,GasA,Ex,Y,SBrkr,1190,0,0,1190,0.0,0.0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,1993.0,Unf,2.0,430.0,TA,TA,Y,0,21,0,0,0,None,None,WD,Normal,163000.0,16,16,1,16.0,2371.0,1190.0,1.0,0.16413793103448276,0.005042016806722689,0.0025210084033613447,1.0,198.33333333333334,1190,0,0,0,1560.0,7.0825485693553,3.828641396489095,6,7140.0,7.0,3,4.0,4.0,3.0,3.0,3.4,3.0,4,1,2.0,0,0.41847617103727536,2.737146606896344,2.6143865660005763,2.5537892066403733,6.211035934515354,2.2280235736256007,3.605676376635644,0.6514319458439294,4.535107372024073,17.051914216841762,26.601062935850987,2.8360174117111403,1.4059127468747816,1.7389258633376052,17.750763615944063,2.6313592354976185,2.4035213807492313,9.014629188018782,1.4222202140835505,4.534478447790633
1637,60,RL,85.0,11900,Pave,None,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5.0,6,1977,1977,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,157.0,TA,TA,PConc,Gd,TA,No,ALQ,400.0,Unf,0.0,722.0,1122.0,GasA,Ex,Y,SBrkr,946,988,0,1934,1.0,0.0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1977.0,Unf,2.0,567.0,TA,TA,P,0,176,0,0,200,None,None,WD,Normal,163000.0,32,32,2,32.0,3056.0,2334.0,0.8286203941730934,0.16252100840336134,0.0031023784901758012,0.0015511892450879006,0.4891416752843847,322.3333333333333,1934,0,0,0,1560.0,7.5678626054638825,5.062595033026967,6,11670.0,7.0,3,3.0,4.0,3.0,3.0,3.2,3.0,4,2,3.5,1,2.8055773953567233,0.5741434463154413,3.8042595210434413,3.5046140313653584,5.721865882579921,2.3524367487914057,1.245092186483722,2.8917924969502997,4.958527979183784,16.655446935852222,26.136016731727384,3.468857612948306,3.2773840456921777,1.2802179363556978,17.22776598698807,3.3186252971787003,1.3850398914425035,7.3271436430697365,2.996459476969549,2.6977764751451727
1638,60,RL,68.0,13250,Pave,None,IR1,Lvl,Inside,Gtl,NWAmes,RRNn,Norm,1Fam,2Story,7.0,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,256.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,832.0,832.0,GasA,TA,Y,SBrkr,1154,896,0,2050,0.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1978.0,RFn,2.0,529.0,TA,TA,Y,192,192,0,0,0,None,None,WD,Abnorml,163000.0,31,31,2,31.0,2882.0,2050.0,1.0,0.15471698113207547,0.003902439024390244,0.001951219512195122,0.5629268292682926,256.25,2050,0,0,0,1632.0,7.62608275807238,5.54907608489522,6,14350.0,6.0,3,4.0,4.0,3.0,3.0,3.4,3.0,4,2,2.5,1,2.7977058125783163,0.5434718364123899,3.504360780864368,3.4338309933364837,5.402985894949352,2.465518791966285,1.1221202762770173,2.9022898476435395,4.871949672345335,16.601566636243323,25.96359820748894,2.750718526913956,3.328701130155578,1.3362652796463235,17.04374142404889,3.1161680689930944,1.467249440895705,7.245451139511103,2.949039955586255,2.584151794983972
1639,20,RL,80.0,10928,Pave,None,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6.0,6,1978,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,101.0,TA,TA,PConc,TA,TA,No,LwQ,363.0,Unf,0.0,1064.0,1427.0,GasA,TA,Y,SBrkr,1671,0,0,1671,0.0,0.0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1978.0,RFn,2.0,484.0,TA,TA,Y,252,55,0,0,0,None,None,WD,Normal,163000.0,31,23,2,31.0,3098.0,2034.0,0.8215339233038348,0.1529099560761347,0.004189108318372232,0.0017953321364452424,1.0,238.71428571428572,1671,0,0,0,1632.0,7.421775793644647,4.624972813284271,6,12204.0,6.0,3,3.0,3.0,3.0,3.0,3.0,3.0,3,2,2.0,18,1.3075909372996197,2.9925354301655425,3.8451909505685378,0.9626270425148798,5.361790192718668,3.5517130364750784,3.264587359119549,2.1825388290982772,2.907880734089095,15.440835997892707,25.982140511563905,2.960264582063105,3.0480475356813597,2.403639681850337,17.182156013575092,2.0463721060632536,3.2648262295291457,7.677026793950906,0.4046573690052322,3.5836487716997225
1640,60,RL,68.0,12388,Pave,None,IR1,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7.0,7,1980,1991,Gable,CompShg,Plywood,Plywood,BrkFace,229.0,TA,TA,CBlock,Gd,TA,No,ALQ,602.0,Unf,0.0,441.0,1043.0,GasA,TA,Y,SBrkr,1539,1134,0,2673,0.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,BuiltIn,1980.0,RFn,2.0,441.0,TA,TA,Y,178,84,0,0,0,None,None,WD,Normal,163000.0,29,18,1,29.0,3716.0,3275.0,0.8161832061068702,0.2157733290280917,0.003367003367003367,0.0014964459408903852,0.5757575757575758,297.0,2673,0,0,0,1632.0,7.891330757661889,5.438079308923196,7,22925.0,6.0,3,4.0,4.0,3.0,3.0,3.4,3.0,4,2,2.5,6,3.8865281450876696,2.062596618745856,5.043119349543471,3.5596499824212344,5.493367693217651,4.079826086405842,0.9294350228741524,4.301109988549379,4.305868360294869,15.348513409697583,26.036096499333354,3.7444489340690486,4.867961905595123,2.8245719616412943,17.190938234994473,3.899143525463467,3.135495257939624,5.713715405060233,3.587160917673508,1.179564891324656
1641,20,RL,80.0,11088,Pave,None,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6.0,5,1978,1998,Gable,CompShg,HdBoard,HdBoard,BrkFace,144.0,TA,TA,PConc,TA,TA,No,ALQ,832.0,Unf,0.0,308.0,1140.0,GasA,Gd,Y,SBrkr,1707,0,0,1707,0.0,0.0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1978.0,Fin,2.0,479.0,TA,TA,Y,0,0,0,0,0,None,None,WD,Normal,163000.0,31,11,2,31.0,2847.0,2539.0,0.6723119338322174,0.15395021645021645,0.004100761570005858,0.0017574692442882249,1.0,243.85714285714286,1707,0,0,0,1632.0,7.443078374348516,4.976733742420574,6,15234.0,6.0,3,3.0,3.0,3.0,3.0,3.0,3.0,3,0,2.0,18,1.3682599721121647,2.843151163253365,3.4362921463653535,1.5037950593849827,5.3211926758481845,3.359435632890261,3.1857340372619927,2.098041259143244,3.299172243686894,15.762060184126527,26.00539832054311,2.332778055091638,2.9159593307019898,2.2693200013544867,17.18193651012092,2.0726791012679735,3.07354554008299,7.828797340676222,0.9326562006206357,3.6351369360482897
1642,60,FV,70.0,7000,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7.0,5,2003,2003,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,622.0,Unf,0.0,304.0,926.0,GasA,Ex,Y,SBrkr,1016,868,0,1884,1.0,0.0,2,1,3,1,Ex,7,Typ,1,Ex,Attchd,2003.0,RFn,2.0,581.0,TA,TA,Y,0,35,0,0,0,None,None,WD,Normal,163000.0,6,6,0,6.0,2810.0,2506.0,0.7517956903431764,0.26914285714285713,0.0037154989384288748,0.0015923566878980893,0.5392781316348195,269.14285714285717,1884,0,0,0,1555.0,7.541683099882111,0.0,6,17542.0,7.0,4,5.0,4.0,5.0,3.0,4.2,3.0,4,1,3.5,1,2.5422783747431903,0.4979894761647641,3.3088927689371515,3.507309749591205,6.207023497558627,1.882804527735362,1.51777666911875,2.599139314074028,5.071871770034058,17.043630307984923,26.75137446822787,3.035021127285561,2.9101981795884924,0.8806839381362884,17.83113831141828,3.5275671965173663,1.0452191473084684,7.7669867625544455,2.850976379063718,3.0280642848905908
